"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"월산동 536",1,,광주광역시 남구 월산동 943-4,35.1465160107,126.8939305101,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 537",1,,광주광역시 남구 월산동 943-8,35.1463971924,126.8941150257,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 538",1,,광주광역시 남구 월산동 943-17,35.1461770993,126.8939309498,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 539",1,,광주광역시 남구 월산동 943-15,35.1462096788,126.8940801522,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 540",1,,광주광역시 남구 월산동 944-19,35.1460360287,126.8934087777,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 541",1,,광주광역시 남구 월산동 943-34,35.1460545066,126.8939223298,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 542",1,,광주광역시 남구 월산동 944-22,35.1459208745,126.8936591312,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 543",1,,광주광역시 남구 월산동 977-23,35.1455533619,126.8939361486,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 544",1,,광주광역시 남구 월산동 944-11,35.1457764640,126.8934398428,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 545",1,,광주광역시 남구 월산동 977-19,35.1453080612,126.8937872238,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 546",1,,광주광역시 남구 월산동 976-11,35.1449653362,126.8935506371,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 547",1,,광주광역시 남구 월산동 977-13,35.1449513300,126.8940247193,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 548",1,,광주광역시 남구 월산동 983-31,35.1447453966,126.8935421445,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 549",1,,광주광역시 남구 월산동 983-18,35.1444533211,126.8935030198,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 550",1,,광주광역시 남구 월산동 983-22,35.1440602508,126.8934157431,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 551",1,,광주광역시 남구 월산동 999-9,35.1436706350,126.8931572757,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 552",1,,광주광역시 남구 월산동 999-21,35.1434113523,126.8935087664,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 553",1,,광주광역시 남구 월산동 983-4,35.1441249826,126.8932269129,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 554",1,,광주광역시 남구 월산동 983-47,35.1443917814,126.8932221751,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 555",1,,광주광역시 남구 월산동 983-10,35.1446510167,126.8928180057,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 556",1,,광주광역시 남구 월산동 983-43,35.1444998479,126.8931122975,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 557",1,,광주광역시 남구 월산동 984-2,35.1446832674,126.8925941006,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 558",1,,광주광역시 남구 월산동 975-5,35.1450259360,126.8927648404,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 559",1,,광주광역시 남구 월산동 983-8,35.1447809639,126.8929890248,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 560",1,,광주광역시 남구 월산동 976-14,35.1452714781,126.8931859101,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 561",1,,광주광역시 남구 월산동 945-29,35.1457761199,126.8930491755,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 562",1,,광주광역시 남구 월산동 976-1,35.1454699784,126.8934139052,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 563",1,,광주광역시 남구 월산동 944-9,35.1459566163,126.8933035324,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 564",1,,광주광역시 남구 월산동 944-29,35.1462667151,126.8933382441,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 565",1,,광주광역시 남구 월산동 945-19,35.1463782788,126.8931054520,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 566",1,,광주광역시 남구 월산동 944-5,35.1466237387,126.8934343488,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 567",1,,광주광역시 남구 월산동 974-15,35.1455849501,126.8929572458,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 568",1,,광주광역시 남구 월산동 974-5,35.1456494400,126.8924962619,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 569",1,,광주광역시 남구 월산동 973-1,35.1456200106,126.8918378731,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 570",1,,광주광역시 남구 월산동 973-3,35.1454723441,126.8920136488,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 571",1,,광주광역시 남구 월산동 975-10,35.1452888609,126.8924572306,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 572",1,,광주광역시 남구 월산동 974-11,35.1454547851,126.8925404130,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 573",1,,광주광역시 남구 월산동 973-6,35.1449678441,126.8923084105,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 574",1,,광주광역시 남구 월산동 999-22,35.1433715959,126.8933990833,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 575",1,,광주광역시 남구 월산동 999-4,35.1432921294,126.8932323900,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 576",1,,광주광역시 남구 월산동 998-16,35.1432810342,126.8929163683,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 577",1,,광주광역시 남구 월산동 999-28,35.1434614187,126.8930434247,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 578",1,,광주광역시 남구 월산동 998-12,35.1434467642,126.8927800799,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 579",1,,광주광역시 남구 월산동 998-1,35.1436521539,126.8926437388,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 580",1,,광주광역시 남구 월산동 999-7,35.1438182256,126.8928937176,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 581",1,,광주광역시 남구 월산동 984-5,35.1439982919,126.8926608420,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 582",1,,광주광역시 남구 월산동 984-31,35.1441856542,126.8925245233,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 583",1,,광주광역시 남구 월산동 985-2,35.1443583253,126.8920853514,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 584",1,,광주광역시 남구 월산동 984-30,35.1444594495,126.8922783540,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 585",1,,광주광역시 남구 월산동 984-23,35.1446000969,126.8923176738,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 586",1,,광주광역시 남구 월산동 973-8,35.1448233803,126.8920320639,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 587",1,,광주광역시 남구 월산동 973-22,35.1450215465,126.8918825597,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 588",1,,광주광역시 남구 월산동 963-5,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 589",1,,광주광역시 남구 월산동 963-1,35.1460048913,126.8908321598,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 590",1,,광주광역시 남구 월산동 950-24,35.1461525719,126.8906739390,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 591",1,,광주광역시 남구 월산동 950-15,35.1462498989,126.8906518610,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 592",1,,광주광역시 남구 월산동 950-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 593",1,,광주광역시 남구 월산동 950-9,35.1464407096,126.8903443366,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 594",1,,광주광역시 남구 월산동 950-19,35.1462317330,126.8904982511,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 595",1,,광주광역시 남구 월산동 934-7,35.1469209179,126.8911030909,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 596",1,,광주광역시 남구 월산동 933-8,35.1468989494,126.8907300054,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 597",1,,광주광역시 남구 월산동 933-17,35.1469168736,126.8906158522,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 598",1,,광주광역시 남구 월산동 948-25,35.1466396463,126.8910507907,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 599",1,,광주광역시 남구 월산동 948-8,35.1462502114,126.8909986351,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 600",1,,광주광역시 남구 월산동 947-15,35.1459121061,126.8918989401,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 601",1,,광주광역시 남구 월산동 946-27,35.1462512287,126.8921355274,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 602",1,,광주광역시 남구 월산동 947-1,35.1466332137,126.8919199344,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 603",1,,광주광역시 남구 월산동 935-11,35.1468313836,126.8917748162,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 604",1,,광주광역시 남구 월산동 936-32,35.1471129914,126.8922046239,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 605",1,,광주광역시 남구 월산동 936-34,35.1473004118,126.8921341430,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 606",1,,광주광역시 남구 월산동 935-46,35.1475237221,126.8918792505,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 607",1,,광주광역시 남구 월산동 936-39,35.1476250458,126.8922961308,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 608",1,,광주광역시 남구 월산동 935-14,35.1470730108,126.8918447298,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 609",1,,광주광역시 남구 월산동 946-8,35.1466372021,126.8923501071,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 610",1,,광주광역시 남구 월산동 936-18,35.1471674160,126.8925908369,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 611",1,,광주광역시 남구 월산동 936-20,35.1473837541,126.8926037215,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 612",1,,광주광역시 남구 월산동 936-6,35.1475350034,126.8924016003,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 613",1,,광주광역시 남구 월산동 936-13,35.1468141607,126.8926790927,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 614",1,,광주광역시 남구 월산동 945-31,35.1466161914,126.8930524660,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 615",1,,광주광역시 남구 월산동 945-11,35.1462878907,126.8928202492,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 616",1,,광주광역시 남구 월산동 945-10,35.1462699877,126.8929607384,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 617",1,,광주광역시 남구 월산동 945-6,35.1461544972,126.8928292032,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 618",1,,광주광역시 남구 월산동 946-29,35.1459522191,126.8924080731,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 619",1,,광주광역시 남구 월산동 946-19,35.1458261222,126.8925135877,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 620",1,,광주광역시 남구 월산동 937-14,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 621",1,,광주광역시 남구 월산동 936-8,35.1473514257,126.8927398419,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 622",1,,광주광역시 남구 월산동 937-27,35.1477951818,126.8930640925,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 623",1,,광주광역시 남구 월산동 936-42,35.1476505021,126.8925419163,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 624",1,,광주광역시 남구 월산동 911-32,35.1480006803,126.8930506547,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 625",1,,광주광역시 남구 월산동 937-31,35.1477844584,126.8931694577,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 626",1,,광주광역시 남구 월산동 937-1,35.1477810656,126.8934108920,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 627",1,,광주광역시 남구 월산동 938-4,35.1476118760,126.8937139966,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 628",1,,광주광역시 남구 월산동 938-18,35.1472800484,126.8935695710,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 629",1,,광주광역시 남구 월산동 937-35,35.1469192264,126.8932539906,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 630",1,,광주광역시 남구 월산동 938-15,35.1468437207,126.8934911266,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 631",1,,광주광역시 남구 월산동 938-14,35.1467753947,126.8936931363,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 632",1,,광주광역시 남구 월산동 938-14,35.1467753947,126.8936931363,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 633",1,,광주광역시 남구 월산동 938-27,35.1471323409,126.8937014513,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 634",1,,광주광역시 남구 월산동 939-29,35.1470174010,126.8941976246,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 635",1,,광주광역시 남구 월산동 939-25,35.1473093534,126.8940962858,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 636",1,,광주광역시 남구 월산동 938-24,35.1474821841,126.8938326849,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 637",1,,광주광역시 남구 월산동 938-1,35.1477670638,126.8938893801,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 638",1,,광주광역시 남구 월산동 939-6,35.1474826406,126.8943550487,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 639",1,,광주광역시 남구 월산동 939-9,35.1473455535,126.8942630441,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 640",1,,광주광역시 남구 월산동 939-10,35.1471473347,126.8943554820,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 641",1,,광주광역시 남구 월산동 939-14,35.1470031209,126.8943600580,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 642",1,,광주광역시 남구 월산동 939-17,35.1467074940,126.8943823879,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 643",1,,광주광역시 남구 월산동 939-17,35.1467074940,126.8943823879,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 644",1,,광주광역시 남구 월산동 939-18,35.1467253220,126.8941541069,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 645",1,,광주광역시 남구 월산동 973-17,35.1452092134,126.8920886178,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 646",1,,광주광역시 남구 월산동 911-48,35.1480262548,126.8934325205,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 647",1,,광주광역시 남구 월산동 911-1,35.1489890421,126.8935849047,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 648",1,,광주광역시 남구 월산동 912-1,35.1489920558,126.8929132770,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 649",1,,광주광역시 남구 월산동 911-14,35.1487940472,126.8932427630,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 650",1,,광주광역시 남구 월산동 912-32,35.1485378171,126.8929665482,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 651",1,,광주광역시 남구 월산동 912-58,35.1480906301,126.8928398339,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 652",1,,광주광역시 남구 월산동 912-21,35.1479930850,126.8926160899,,,062-607-3832,광주광역시 남구청,2020-03-18
